transaction_id,merchant_id,amount,timestamp,payment_method,failure_code,retry_count,webhook_delay_seconds,gateway_error_rate_delta,merchant_failure_rate_delta,cross_merchant_failure_rate,customer_previous_successes,customer_previous_failures,incident_active,actual_root_cause
txn_001367_74a4c0,merchant_023,2900.37,2026-08-08T08:28:32,wallet,insufficient_funds,0,0.16,0.1259,0.0701,0.1658,1,5,0,INSUFFICIENT_FUNDS
txn_001385_2560d4,merchant_039,1093.09,2026-08-08T09:32:26,wallet,invalid_card,2,2.2,0.0704,0.0385,0.013,1,2,0,CARD_DECLINE
txn_001487_4df1d6,merchant_032,9075.67,2026-08-08T09:51:45,netbanking,otp_timeout,0,0.86,0.0725,0.0,0.0474,6,0,0,OTP_TIMEOUT
txn_000734_269500,merchant_035,12158.75,2026-08-08T10:10:26,wallet,unknown,1,6.43,0.2294,0.1158,0.356,4,0,0,WEBHOOK_AMBIGUITY
txn_000368_6889ce,merchant_018,266.6,2026-08-08T10:14:04,card,gateway_timeout,1,0.04,0.4256,0.2987,0.2855,6,0,0,WEBHOOK_AMBIGUITY
txn_000843_fb4fa1,merchant_019,3157.67,2026-08-08T10:17:27,upi,service_unavailable,1,5.51,0.5446,0.1323,0.4925,4,1,0,INFRASTRUCTURE
txn_000964_57ea81,merchant_014,1249.53,2026-08-08T10:18:34,netbanking,insufficient_funds,0,0.34,0.0719,0.0489,0.1271,3,2,0,INSUFFICIENT_FUNDS
txn_000287_3a3ce1,merchant_036,662.63,2026-08-08T10:36:00,card,service_unavailable,0,6.74,0.3483,0.3508,0.2455,5,1,0,INFRASTRUCTURE
txn_000553_9ea15a,merchant_016,419.06,2026-08-08T11:23:51,upi,issuer_declined,1,0.92,0.0353,0.0,0.0,0,1,0,CARD_DECLINE
txn_000516_cd8142,merchant_030,898.73,2026-08-08T12:27:21,card,insufficient_funds,0,0.69,0.1066,0.0962,0.0444,2,3,0,INSUFFICIENT_FUNDS
txn_000371_7ea643,merchant_027,1264.04,2026-08-08T12:33:02,netbanking,service_unavailable,0,7.04,0.5248,0.4032,0.3273,4,1,0,INFRASTRUCTURE
txn_001296_b3fce0,merchant_004,1477.35,2026-08-08T13:02:12,wallet,insufficient_funds,1,3.19,0.1589,0.1381,0.101,3,6,0,INSUFFICIENT_FUNDS
txn_001346_cf3fc7,merchant_025,908.18,2026-08-08T13:25:06,netbanking,3ds_auth_failed,1,1.78,0.1863,0.0321,0.0484,3,0,0,OTP_TIMEOUT
txn_001388_ba3ce8,merchant_010,2825.99,2026-08-08T13:41:11,card,session_expired,0,2.34,0.0836,0.0763,0.0612,5,0,0,USER_ABANDONMENT
txn_000022_0bd7d8,merchant_018,254.32,2026-08-08T13:50:04,wallet,unknown,1,2.19,0.3753,0.4799,0.1638,2,0,0,WEBHOOK_AMBIGUITY
txn_000567_c93f4b,merchant_009,3451.81,2026-08-08T14:00:16,upi,session_expired,0,0.16,0.1062,0.0409,0.0094,3,0,0,USER_ABANDONMENT
txn_000471_e1de18,merchant_040,3454.91,2026-08-08T14:14:43,upi,internal_error,0,8.74,0.5579,0.3998,0.4859,6,0,0,INFRASTRUCTURE
txn_001002_9cd350,merchant_031,783.46,2026-08-08T14:32:14,upi,service_unavailable,0,6.87,0.6108,0.5276,0.2885,5,0,0,INFRASTRUCTURE
txn_000667_269896,merchant_016,1340.34,2026-08-08T14:35:07,card,session_expired,0,3.44,0.023,0.0174,0.0,3,0,0,USER_ABANDONMENT
txn_000716_3bd367,merchant_008,4383.01,2026-08-08T14:42:17,card,user_cancelled,0,0.33,0.0939,0.0402,0.0981,7,2,0,USER_ABANDONMENT
txn_000335_e95037,merchant_005,1131.69,2026-08-08T15:39:44,card,gateway_timeout,0,1.47,0.4487,0.6825,0.8247,3,0,0,INFRASTRUCTURE
txn_000612_66020a,merchant_014,1755.57,2026-08-08T15:55:06,card,issuer_declined,1,0.48,0.0036,0.0,0.0511,2,1,0,CARD_DECLINE
txn_001258_0d4fc5,merchant_027,1582.1,2026-08-08T16:23:17,card,unknown,0,24.26,0.4084,0.2964,0.2168,7,0,0,WEBHOOK_AMBIGUITY
txn_001482_385b5c,merchant_004,6379.44,2026-08-08T16:30:11,wallet,card_expired,2,1.87,0.0581,0.0629,0.0314,1,3,0,CARD_DECLINE
txn_000057_faf173,merchant_027,980.12,2026-08-08T16:37:59,upi,card_expired,0,3.19,0.0676,0.0883,0.0552,2,1,0,CARD_DECLINE
txn_000839_c1aca5,merchant_025,615.62,2026-08-08T16:51:03,wallet,issuer_declined,0,0.54,0.0605,0.0932,0.0578,2,4,0,CARD_DECLINE
txn_000645_8bd26b,merchant_024,1646.89,2026-08-08T16:51:11,netbanking,internal_error,0,6.15,0.3884,0.4856,0.3811,6,1,0,INFRASTRUCTURE
txn_000813_2590a9,merchant_034,383.95,2026-08-08T17:02:49,wallet,user_cancelled,0,1.01,0.0,0.0,0.0656,9,0,0,USER_ABANDONMENT
txn_000994_c0d7d1,merchant_003,806.27,2026-08-08T17:08:26,card,user_cancelled,0,1.01,0.0559,0.0,0.0,3,2,0,USER_ABANDONMENT
txn_001141_a26252,merchant_040,1375.22,2026-08-08T18:20:06,netbanking,otp_timeout,1,1.16,0.1337,0.1753,0.0896,8,1,0,OTP_TIMEOUT
txn_000380_0207dc,merchant_037,898.52,2026-08-08T18:38:42,netbanking,otp_timeout,0,2.22,0.0809,0.124,0.045,6,0,0,OTP_TIMEOUT
txn_000573_0dcf2d,merchant_034,1254.7,2026-08-08T18:56:39,upi,card_expired,1,0.03,0.0248,0.0889,0.0925,5,5,0,CARD_DECLINE
txn_000858_2df8d6,merchant_009,1400.49,2026-08-08T19:51:07,wallet,unknown,0,2.3,0.0945,0.1419,0.025,5,0,0,WEBHOOK_AMBIGUITY
txn_001403_731a5d,merchant_006,1288.28,2026-08-08T20:12:05,netbanking,3ds_auth_failed,0,4.31,0.1563,0.0908,0.0575,10,0,0,OTP_TIMEOUT
txn_000860_fce3a4,merchant_031,7425.53,2026-08-08T20:56:49,card,unknown,1,18.31,0.0653,0.1913,0.0282,8,0,0,WEBHOOK_AMBIGUITY
txn_000825_5c3ed1,merchant_012,2697.98,2026-08-08T21:12:46,upi,service_unavailable,0,8.44,0.4305,0.3935,0.6068,1,0,0,INFRASTRUCTURE
txn_000297_82f5d5,merchant_032,1206.92,2026-08-08T21:53:51,card,invalid_card,0,3.86,0.0,0.1177,0.0904,6,3,0,CARD_DECLINE
txn_001306_13aaee,merchant_013,1462.25,2026-08-08T22:05:51,wallet,invalid_card,1,0.77,0.0,0.0875,0.0,1,5,0,CARD_DECLINE
txn_000224_81a050,merchant_008,897.28,2026-08-08T22:56:11,card,insufficient_funds,1,1.54,0.0472,0.048,0.1454,1,6,0,INSUFFICIENT_FUNDS
txn_000984_b3ce44,merchant_019,587.83,2026-08-08T23:04:21,upi,3ds_auth_failed,0,1.72,0.2251,0.0,0.0,6,1,0,OTP_TIMEOUT
txn_001233_312b20,merchant_019,326.42,2026-08-08T23:10:42,wallet,insufficient_funds,1,2.08,0.0009,0.0475,0.0763,3,2,0,INSUFFICIENT_FUNDS
txn_000723_3a1e28,merchant_011,25584.82,2026-08-08T23:16:42,upi,card_expired,0,0.29,0.0,0.021,0.0197,3,4,0,CARD_DECLINE
txn_000694_c803b5,merchant_025,205.51,2026-08-08T23:22:51,upi,3ds_auth_failed,1,4.31,0.0005,0.0746,0.1022,6,0,0,OTP_TIMEOUT
txn_000325_f45cb7,merchant_022,768.72,2026-08-08T23:40:33,upi,insufficient_funds,0,2.82,0.0435,0.0694,0.0947,3,2,0,INSUFFICIENT_FUNDS
txn_000196_0924ad,merchant_033,524.54,2026-08-08T23:59:38,card,insufficient_funds,1,1.02,0.1053,0.0336,0.0891,1,3,0,INSUFFICIENT_FUNDS
txn_001102_07d57c,merchant_019,3998.82,2026-08-09T01:14:24,wallet,issuer_declined,2,0.89,0.0082,0.0893,0.0268,1,4,0,CARD_DECLINE
txn_001118_446398,merchant_025,2394.57,2026-08-09T02:43:06,wallet,user_cancelled,0,1.18,0.0322,0.0365,0.0232,5,0,0,USER_ABANDONMENT
txn_001095_5876b1,merchant_015,14260.25,2026-08-09T02:55:52,card,3ds_auth_failed,1,0.64,0.1488,0.0032,0.0385,4,2,0,OTP_TIMEOUT
txn_000273_ca5151,merchant_020,761.21,2026-08-09T03:14:45,netbanking,issuer_declined,1,4.18,0.0675,0.0923,0.033,2,1,0,CARD_DECLINE
txn_000648_23005d,merchant_012,4738.52,2026-08-09T03:27:08,upi,otp_timeout,0,4.09,0.064,0.0591,0.0931,1,0,0,OTP_TIMEOUT
txn_000557_d99262,merchant_021,480.27,2026-08-09T03:35:36,upi,gateway_timeout,0,4.62,0.1763,0.127,0.0931,7,1,0,WEBHOOK_AMBIGUITY
txn_000541_6c333f,merchant_038,3102.73,2026-08-09T03:45:47,upi,issuer_declined,0,0.34,0.0371,0.0,0.0754,1,0,0,CARD_DECLINE
txn_000168_df485a,merchant_009,1889.71,2026-08-09T04:04:46,wallet,insufficient_funds,1,0.83,0.0,0.0108,0.0256,1,5,0,INSUFFICIENT_FUNDS
txn_000504_7433bc,merchant_007,1351.36,2026-08-09T04:43:56,upi,insufficient_funds,0,0.22,0.0755,0.0,0.0258,1,0,0,INSUFFICIENT_FUNDS
txn_000674_28f830,merchant_003,2882.44,2026-08-09T05:13:36,netbanking,unknown,0,19.52,0.0,0.3052,0.0591,9,0,0,WEBHOOK_AMBIGUITY
txn_000497_68b6dc,merchant_015,418.79,2026-08-09T06:03:55,wallet,insufficient_funds,0,0.76,0.0212,0.0901,0.0941,0,5,0,INSUFFICIENT_FUNDS
txn_000928_b51fe3,merchant_020,256.34,2026-08-09T06:21:24,netbanking,unknown,1,20.5,0.3119,0.1507,0.2705,0,0,0,WEBHOOK_AMBIGUITY
txn_000783_a9bb04,merchant_029,5795.19,2026-08-09T06:33:39,upi,card_expired,2,1.11,0.0543,0.0,0.1001,4,3,0,CARD_DECLINE
txn_000436_b5e4d1,merchant_006,2935.18,2026-08-09T06:42:54,netbanking,insufficient_funds,0,1.25,0.1253,0.0011,0.0325,2,2,1,INSUFFICIENT_FUNDS
txn_000263_a78a1a,merchant_028,1141.53,2026-08-09T07:08:27,upi,otp_timeout,1,3.12,0.0,0.0,0.002,6,1,0,OTP_TIMEOUT
txn_001314_1f4f28,merchant_009,1641.69,2026-08-09T07:12:10,wallet,card_expired,1,4.01,0.0226,0.0,0.0707,2,0,0,CARD_DECLINE
txn_000343_151c79,merchant_020,553.52,2026-08-09T07:27:59,wallet,gateway_timeout,0,6.63,0.7522,0.4608,0.5002,4,0,0,INFRASTRUCTURE
txn_001351_7ca271,merchant_002,265.57,2026-08-09T07:40:02,wallet,gateway_timeout,0,1.18,0.5292,0.3172,0.4444,7,0,0,INFRASTRUCTURE
txn_000657_6b5e51,merchant_011,404.28,2026-08-09T07:55:49,upi,session_expired,0,4.45,0.0738,0.0175,0.0959,2,1,0,USER_ABANDONMENT
txn_000683_cfa604,merchant_036,2047.21,2026-08-09T08:08:33,card,3ds_auth_failed,0,0.27,0.0231,0.0289,0.0448,7,1,0,OTP_TIMEOUT
txn_000255_ec2458,merchant_021,4230.56,2026-08-09T08:16:39,netbanking,gateway_timeout,0,23.49,0.0038,0.3077,0.0299,4,1,0,WEBHOOK_AMBIGUITY
txn_000250_a73081,merchant_029,688.66,2026-08-09T08:19:36,card,gateway_timeout,1,9.64,0.1903,0.6778,0.3895,3,2,0,INFRASTRUCTURE
txn_000528_9866a4,merchant_040,6044.14,2026-08-09T08:28:01,wallet,3ds_auth_failed,0,1.54,0.2275,0.0694,0.0358,2,0,0,OTP_TIMEOUT
txn_001470_865729,merchant_004,1926.69,2026-08-09T08:40:33,wallet,issuer_declined,0,1.56,0.018,0.0,0.1043,1,3,0,CARD_DECLINE
txn_000092_3ce2af,merchant_005,286.77,2026-08-09T09:11:39,upi,gateway_timeout,1,7.04,0.0804,0.6767,0.464,9,1,0,INFRASTRUCTURE
txn_001412_13bbfb,merchant_031,1101.47,2026-08-09T09:15:33,card,card_expired,0,0.28,0.0288,0.0511,0.0908,2,4,0,CARD_DECLINE
txn_000805_ca1dca,merchant_006,708.29,2026-08-09T09:44:41,card,otp_timeout,0,1.43,0.0408,0.0225,0.0267,1,0,0,OTP_TIMEOUT
txn_000629_22e228,merchant_007,664.59,2026-08-09T09:50:06,netbanking,gateway_timeout,1,13.48,0.8828,0.4993,0.0,4,1,0,INFRASTRUCTURE
txn_001169_e9d560,merchant_014,2317.65,2026-08-09T09:56:05,card,gateway_timeout,1,10.56,0.655,0.3715,0.3186,5,1,0,INFRASTRUCTURE
txn_000159_e7a693,merchant_016,2723.74,2026-08-09T10:15:30,card,gateway_timeout,1,1.32,0.1959,0.3948,0.5315,6,1,0,INFRASTRUCTURE
txn_001304_cd807c,merchant_025,1027.16,2026-08-09T10:19:07,netbanking,unknown,0,1.02,0.0808,0.2725,0.1133,5,1,0,WEBHOOK_AMBIGUITY
txn_001098_304ee4,merchant_012,7048.0,2026-08-09T10:52:49,upi,invalid_card,1,0.31,0.0377,0.0,0.13,1,1,0,CARD_DECLINE
txn_000992_fb5024,merchant_015,6247.28,2026-08-09T11:00:10,wallet,invalid_card,2,0.53,0.0829,0.0447,0.0703,0,6,0,CARD_DECLINE
txn_000806_e22f78,merchant_032,2266.64,2026-08-09T11:01:51,wallet,insufficient_funds,0,2.03,0.0794,0.0246,0.0427,2,2,0,INSUFFICIENT_FUNDS
txn_000088_a4c78d,merchant_011,1162.2,2026-08-09T11:03:04,netbanking,3ds_auth_failed,0,0.65,0.072,0.0886,0.0442,5,0,0,OTP_TIMEOUT
txn_000299_26a945,merchant_005,13002.25,2026-08-09T11:04:36,card,service_unavailable,0,6.85,0.6599,0.2378,0.4809,2,0,0,INFRASTRUCTURE
txn_000939_7ecd20,merchant_002,2310.32,2026-08-09T11:19:45,netbanking,unknown,0,7.58,0.4611,0.2377,0.0205,5,0,0,WEBHOOK_AMBIGUITY
txn_000979_23b53b,merchant_029,1211.26,2026-08-09T11:24:28,netbanking,card_expired,2,8.86,0.088,0.0117,0.0189,3,1,0,CARD_DECLINE
txn_000647_69fc09,merchant_035,2462.46,2026-08-09T11:28:08,upi,issuer_declined,2,1.05,0.1018,0.0725,0.0123,2,3,0,CARD_DECLINE
txn_000501_e35c05,merchant_030,2905.63,2026-08-09T11:52:14,card,insufficient_funds,1,6.78,0.0595,0.1,0.03,5,3,0,INSUFFICIENT_FUNDS
txn_001014_aadf37,merchant_017,1136.79,2026-08-09T12:46:41,card,insufficient_funds,1,0.03,0.0084,0.0957,0.066,0,2,0,INSUFFICIENT_FUNDS
txn_001193_aedb09,merchant_001,337.17,2026-08-09T12:53:53,wallet,session_expired,0,0.9,0.0586,0.0,0.0513,3,2,0,USER_ABANDONMENT
txn_000258_bc88da,merchant_007,660.18,2026-08-09T13:18:56,netbanking,session_expired,0,0.29,0.009,0.0997,0.0225,5,1,0,USER_ABANDONMENT
txn_001181_0ff4a3,merchant_030,208.97,2026-08-09T13:37:11,upi,unknown,0,17.91,0.1958,0.2546,0.0707,5,2,0,WEBHOOK_AMBIGUITY
txn_000004_8944df,merchant_004,397.25,2026-08-09T13:53:54,card,invalid_card,1,5.11,0.004,0.0749,0.0776,3,0,0,CARD_DECLINE
txn_000580_f9f82a,merchant_010,244.86,2026-08-09T14:06:36,wallet,insufficient_funds,0,11.45,0.0259,0.051,0.0565,2,2,0,INSUFFICIENT_FUNDS
txn_000418_a364da,merchant_013,1845.38,2026-08-09T14:34:28,upi,session_expired,0,4.25,0.0509,0.0592,0.1622,11,3,0,USER_ABANDONMENT
txn_000002_f84961,merchant_032,298.01,2026-08-09T15:04:06,wallet,unknown,0,16.54,0.0856,0.3089,0.2198,6,0,0,WEBHOOK_AMBIGUITY
txn_000756_bddb05,merchant_023,24157.64,2026-08-09T15:13:29,card,session_expired,0,0.9,0.0765,0.0,0.0281,6,1,0,USER_ABANDONMENT
txn_001016_ad7663,merchant_027,229.14,2026-08-09T15:15:24,wallet,otp_timeout,1,0.52,0.21,0.0112,0.1178,5,0,0,OTP_TIMEOUT
txn_000065_4035c6,merchant_008,7481.95,2026-08-09T15:26:29,upi,invalid_card,0,0.4,0.0228,0.0507,0.0689,2,3,0,CARD_DECLINE
txn_000233_ff7dc6,merchant_031,757.76,2026-08-09T15:38:38,card,service_unavailable,1,3.75,0.5583,0.3242,0.6688,5,0,0,INFRASTRUCTURE
txn_000761_29772a,merchant_003,391.66,2026-08-09T15:48:27,wallet,invalid_card,0,0.65,0.0,0.0,0.0979,1,4,0,CARD_DECLINE
txn_000830_843151,merchant_008,4721.49,2026-08-09T15:50:32,upi,card_expired,2,2.46,0.0,0.0,0.0472,0,4,0,CARD_DECLINE
txn_001391_5ba377,merchant_007,3580.38,2026-08-09T15:58:34,upi,gateway_timeout,1,16.57,0.3267,0.3665,0.0,6,0,0,WEBHOOK_AMBIGUITY
txn_001124_b05c64,merchant_003,1083.23,2026-08-09T16:10:18,wallet,service_unavailable,0,9.41,0.4838,0.2597,0.3418,5,0,0,INFRASTRUCTURE
txn_001424_2b308c,merchant_015,99.02,2026-08-09T16:12:47,wallet,user_cancelled,0,3.79,0.0765,0.0817,0.0644,8,1,0,USER_ABANDONMENT
txn_001382_9836e6,merchant_003,696.55,2026-08-09T17:14:06,card,unknown,1,16.05,0.0678,0.2109,0.3335,4,0,0,WEBHOOK_AMBIGUITY
txn_001158_b3af6b,merchant_005,7901.87,2026-08-09T17:56:35,wallet,invalid_card,1,0.16,0.171,0.0801,0.1335,4,3,0,CARD_DECLINE
txn_000283_479cfe,merchant_019,2348.3,2026-08-09T18:01:02,card,unknown,0,18.53,0.2685,0.1849,0.0,7,1,0,WEBHOOK_AMBIGUITY
txn_000120_f63d06,merchant_013,1333.47,2026-08-09T18:32:33,upi,insufficient_funds,1,2.5,0.0597,0.1603,0.0669,4,2,0,INSUFFICIENT_FUNDS
txn_001459_0e7229,merchant_036,384.62,2026-08-09T19:06:42,wallet,otp_timeout,1,0.06,0.142,0.0965,0.0721,4,0,0,OTP_TIMEOUT
txn_001303_3b5ca4,merchant_025,1626.39,2026-08-09T19:09:10,upi,issuer_declined,2,0.12,0.1293,0.0748,0.0534,3,2,0,CARD_DECLINE
txn_000700_4bc957,merchant_007,5533.17,2026-08-09T19:19:10,wallet,internal_error,0,0.3,0.792,0.4384,0.7418,6,1,0,INFRASTRUCTURE
txn_001416_6e91af,merchant_014,2016.49,2026-08-09T19:23:14,upi,3ds_auth_failed,0,2.92,0.118,0.0,0.0294,7,0,0,OTP_TIMEOUT
txn_001354_606586,merchant_034,2081.59,2026-08-09T19:25:59,card,otp_timeout,0,1.78,0.1026,0.0,0.0516,12,0,0,OTP_TIMEOUT
txn_000126_fc473d,merchant_030,652.57,2026-08-09T19:47:31,card,issuer_declined,0,0.14,0.1291,0.0038,0.0484,3,2,0,CARD_DECLINE
txn_001236_cef1d4,merchant_009,2988.95,2026-08-09T20:30:37,wallet,insufficient_funds,0,7.27,0.0231,0.0,0.0454,4,2,0,INSUFFICIENT_FUNDS
txn_000207_6f6a23,merchant_006,6438.28,2026-08-09T20:31:02,wallet,invalid_card,1,0.58,0.1096,0.0149,0.0394,6,6,0,CARD_DECLINE
txn_000409_c7d1f0,merchant_005,296.76,2026-08-09T20:43:44,upi,issuer_declined,2,0.57,0.0536,0.1092,0.0332,3,2,0,CARD_DECLINE
txn_000357_2ed63d,merchant_034,1774.29,2026-08-09T21:30:31,upi,invalid_card,2,3.83,0.0469,0.0234,0.0891,2,4,0,CARD_DECLINE
txn_001142_6204d2,merchant_021,336.33,2026-08-09T22:09:58,wallet,insufficient_funds,1,6.36,0.058,0.0606,0.0323,3,3,0,INSUFFICIENT_FUNDS
txn_001071_6dcc34,merchant_035,265.34,2026-08-09T22:15:03,upi,gateway_timeout,0,9.97,0.3572,0.2227,0.291,5,0,0,WEBHOOK_AMBIGUITY
txn_000438_4dfc08,merchant_016,2167.56,2026-08-09T22:31:47,card,card_expired,0,0.33,0.0777,0.0,0.0476,1,3,0,CARD_DECLINE
txn_000101_730e3e,merchant_014,1785.04,2026-08-09T22:41:39,upi,service_unavailable,0,2.76,0.3914,0.3505,0.3658,7,3,0,INFRASTRUCTURE
txn_001200_a23068,merchant_015,843.69,2026-08-09T22:57:54,netbanking,service_unavailable,1,2.84,0.5185,0.3867,0.2227,9,1,0,INFRASTRUCTURE
txn_001282_9899dd,merchant_003,350.6,2026-08-09T23:19:09,card,gateway_timeout,1,2.59,0.6918,0.4933,0.4615,7,0,0,INFRASTRUCTURE
txn_000160_fcabbd,merchant_005,556.26,2026-08-09T23:28:26,card,service_unavailable,1,6.99,0.3841,0.2348,0.3381,4,2,0,INFRASTRUCTURE
txn_000365_7f8a72,merchant_014,1404.6,2026-08-09T23:40:06,netbanking,gateway_timeout,0,16.85,0.3446,0.2545,0.0652,4,1,0,WEBHOOK_AMBIGUITY
txn_000883_a0417d,merchant_025,643.8,2026-08-09T23:40:16,upi,otp_timeout,1,3.25,0.0,0.0408,0.0656,1,1,0,OTP_TIMEOUT
txn_000131_7b3e1b,merchant_001,862.04,2026-08-09T23:41:48,netbanking,insufficient_funds,0,1.92,0.107,0.0506,0.0707,1,3,0,INSUFFICIENT_FUNDS
txn_000784_cda5af,merchant_012,906.51,2026-08-09T23:58:44,card,insufficient_funds,1,3.64,0.004,0.0691,0.1049,0,2,0,INSUFFICIENT_FUNDS
txn_001215_57a4a1,merchant_016,1467.46,2026-08-10T00:17:52,upi,insufficient_funds,0,2.54,0.1261,0.0575,0.0265,1,1,0,INSUFFICIENT_FUNDS
txn_000904_3cbe9a,merchant_033,926.99,2026-08-10T00:20:45,netbanking,internal_error,0,5.77,0.707,0.5777,0.4436,10,0,0,INFRASTRUCTURE
txn_000306_1bd716,merchant_001,448.65,2026-08-10T00:25:45,netbanking,card_expired,2,0.51,0.081,0.0719,0.0734,3,3,0,CARD_DECLINE
txn_001028_a5deab,merchant_033,3551.37,2026-08-10T00:45:58,upi,internal_error,0,3.27,0.6691,0.4,0.3731,10,1,0,INFRASTRUCTURE
txn_000868_2d4a68,merchant_032,2874.84,2026-08-10T00:59:06,card,internal_error,1,1.75,0.4701,0.4128,0.6308,3,0,0,INFRASTRUCTURE
txn_000265_f4d260,merchant_011,6329.65,2026-08-10T01:01:38,wallet,issuer_declined,0,3.81,0.0783,0.0153,0.0818,1,2,0,CARD_DECLINE
txn_000208_d58e2a,merchant_002,1145.81,2026-08-10T01:24:18,card,user_cancelled,0,2.91,0.0,0.0,0.0464,8,0,0,USER_ABANDONMENT
txn_000018_684fe4,merchant_021,1599.49,2026-08-10T02:32:37,netbanking,internal_error,0,7.48,0.5054,0.3284,0.3844,8,1,0,INFRASTRUCTURE
txn_000032_e4fba1,merchant_014,2260.95,2026-08-10T02:37:28,wallet,gateway_timeout,0,0.74,0.356,0.5497,0.0,5,0,0,INFRASTRUCTURE
txn_000740_4039d3,merchant_031,3539.19,2026-08-10T03:13:31,netbanking,insufficient_funds,0,2.18,0.0314,0.0257,0.1106,2,1,0,INSUFFICIENT_FUNDS
txn_001420_e44ae2,merchant_034,934.07,2026-08-10T03:14:18,upi,session_expired,0,3.41,0.0,0.0302,0.056,3,0,0,USER_ABANDONMENT
txn_000226_fc0fa8,merchant_023,372.92,2026-08-10T03:26:21,wallet,3ds_auth_failed,1,1.03,0.0052,0.0189,0.0676,5,0,0,OTP_TIMEOUT
txn_001197_fa75ec,merchant_033,977.18,2026-08-10T04:08:18,netbanking,insufficient_funds,1,1.58,0.0,0.1017,0.0782,3,3,0,INSUFFICIENT_FUNDS
txn_001288_8b35f1,merchant_024,309.44,2026-08-10T04:51:33,wallet,insufficient_funds,0,2.33,0.0,0.0,0.0,1,1,0,INSUFFICIENT_FUNDS
txn_000279_32b5ea,merchant_013,513.74,2026-08-10T05:33:07,upi,otp_timeout,1,0.15,0.1135,0.0414,0.0724,9,1,0,OTP_TIMEOUT
txn_001436_8f5a86,merchant_018,3299.08,2026-08-10T05:37:16,card,insufficient_funds,0,0.42,0.0377,0.0293,0.0,1,4,0,INSUFFICIENT_FUNDS
txn_001271_04bf59,merchant_030,1308.54,2026-08-10T05:48:06,wallet,gateway_timeout,0,21.29,0.511,0.085,0.2001,2,0,0,WEBHOOK_AMBIGUITY
txn_000446_f49af7,merchant_023,1685.17,2026-08-10T05:50:38,netbanking,gateway_timeout,0,1.69,0.3785,0.0848,0.0074,2,1,0,WEBHOOK_AMBIGUITY
txn_000426_03e211,merchant_002,5958.28,2026-08-10T05:56:20,netbanking,insufficient_funds,1,0.56,0.0567,0.0835,0.0565,2,5,0,INSUFFICIENT_FUNDS
txn_001085_55b359,merchant_019,734.59,2026-08-10T06:08:10,netbanking,insufficient_funds,1,1.16,0.0695,0.0151,0.0808,0,1,0,INSUFFICIENT_FUNDS
txn_001017_c9a15d,merchant_023,1480.4,2026-08-10T06:12:51,upi,insufficient_funds,1,1.49,0.1436,0.0413,0.1334,0,4,0,INSUFFICIENT_FUNDS
txn_000086_9bf88e,merchant_003,532.03,2026-08-10T06:17:44,wallet,otp_timeout,1,1.03,0.0,0.0288,0.0979,5,0,1,OTP_TIMEOUT
txn_001365_507182,merchant_003,1856.82,2026-08-10T07:36:00,wallet,session_expired,0,7.85,0.0786,0.055,0.0,1,1,0,USER_ABANDONMENT
txn_000628_4c822e,merchant_014,2318.25,2026-08-10T07:46:55,card,insufficient_funds,0,2.36,0.1062,0.1149,0.0552,1,3,0,INSUFFICIENT_FUNDS
txn_001109_848472,merchant_036,982.48,2026-08-10T07:55:06,netbanking,otp_timeout,0,0.29,0.1819,0.0727,0.0,5,0,0,OTP_TIMEOUT
txn_000777_ca359a,merchant_003,693.87,2026-08-10T08:44:00,netbanking,user_cancelled,0,5.55,0.0598,0.0952,0.0487,6,2,0,USER_ABANDONMENT
txn_001362_58480a,merchant_019,290.93,2026-08-10T08:58:10,upi,invalid_card,2,1.23,0.0704,0.036,0.0434,2,3,0,CARD_DECLINE
txn_000597_3ec3ce,merchant_001,356.04,2026-08-10T08:59:46,card,service_unavailable,0,10.25,0.3428,0.6016,0.2889,5,0,0,INFRASTRUCTURE
txn_000977_0c4b63,merchant_010,608.95,2026-08-10T09:21:58,netbanking,insufficient_funds,0,0.58,0.0385,0.1829,0.0719,3,4,0,INSUFFICIENT_FUNDS
txn_001301_1bf79a,merchant_019,235.99,2026-08-10T09:35:52,card,insufficient_funds,0,3.46,0.0,0.0686,0.0299,1,5,0,INSUFFICIENT_FUNDS
txn_000428_353e6e,merchant_029,1468.78,2026-08-10T10:13:01,upi,insufficient_funds,0,2.72,0.1488,0.0022,0.0547,1,5,0,INSUFFICIENT_FUNDS
txn_000793_90d542,merchant_019,6818.54,2026-08-10T10:35:58,wallet,gateway_timeout,1,5.41,0.418,0.308,0.738,12,1,0,INFRASTRUCTURE
txn_000899_4344bb,merchant_016,1644.17,2026-08-10T10:36:12,wallet,unknown,0,4.52,0.0557,0.2924,0.1557,5,0,0,WEBHOOK_AMBIGUITY
txn_000053_1d367f,merchant_039,5333.9,2026-08-10T10:43:44,card,3ds_auth_failed,0,1.29,0.1388,0.1218,0.1045,7,0,0,OTP_TIMEOUT
txn_001063_7d45fb,merchant_026,14211.74,2026-08-10T11:14:13,card,card_expired,1,2.42,0.0848,0.1016,0.0128,1,4,0,CARD_DECLINE
txn_001452_ec0a99,merchant_009,6207.43,2026-08-10T12:00:19,card,user_cancelled,0,0.3,0.0,0.0741,0.048,5,0,0,USER_ABANDONMENT
txn_000222_c2342c,merchant_011,3933.14,2026-08-10T12:24:31,netbanking,internal_error,0,5.3,0.2123,0.0145,0.4603,3,0,0,INFRASTRUCTURE
